XGBClassifier의 P(y=1),LGBMClassifier의 P(y=1),CatBoostClassifier의 P(y=1),평균 P(y=1)의 확률,prediction_0.22,actual,confusion
0.0017128803,8.398781176281408e-08,0.15672387021782452,0.05281227817859885,0,0,TN
0.0039234683,1.6999163883519362e-06,0.060797063939245964,0.021574077382464602,0,0,TN
0.9694458,0.9388803950430095,0.708618515410684,0.8723149116922672,1,0,FP
0.0045246715,5.48102124609471e-05,0.18086361687745584,0.06181436618750861,0,0,TN
0.0026550626,1.3195573556233577e-08,0.30010247418847685,0.10091918332523582,0,0,TN
0.0013877486,1.94226668048901e-05,0.31267326896320163,0.10469348008814973,0,0,TN
0.00015019903,1.592669058334082e-08,0.3011905181892512,0.10044691104987032,0,0,TN
0.24339402,0.00040726748093534174,0.3289474991454899,0.19091626128198955,0,0,TN
0.0213329,4.237147138150945e-06,0.1623761797610822,0.06123777200558315,0,0,TN
0.05336645,0.0011707830810811547,0.3030237843314605,0.11918700538092399,0,0,TN
0.00461678,5.365348474591703e-06,0.49107584944254506,0.1652326649991936,0,0,TN
0.0031672646,3.915298418965005e-07,0.1765623865358405,0.0599100142316126,0,0,TN
0.31634027,0.15689128054477708,0.24199200665102308,0.23840785161801126,1,0,FP
0.024675366,0.0005507406819092328,0.4926234458651488,0.17261651736148767,0,0,TN
0.00094377523,2.22138173765714e-08,0.09197729175636965,0.030973696400246678,0,0,TN
0.001006895,7.399836422382128e-08,0.4444424410927003,0.14848313668960927,0,0,TN
0.6016867,0.39710447660337433,0.4190485657307157,0.4726132528046006,1,1,TP
0.029922368,0.00029359557175805037,0.0725498313202238,0.03425526496563332,0,0,TN
0.00029275395,1.1013615494090243e-07,0.13515671334859178,0.04514985914367189,0,0,TN
0.0077668503,0.0017735387969790004,0.2685810586338192,0.09270714924116029,0,0,TN
0.029466404,8.675389315920094e-06,0.3673637189189088,0.13227959931882732,0,0,TN
0.0029678673,2.8357361138072205e-07,0.1185068792352174,0.04049167670353526,0,0,TN
0.0015176741,8.142264038947371e-09,0.26304458481508647,0.08818742234271115,0,0,TN
0.2721238,0.0022309512110870477,0.4244519807514905,0.2329355818639093,1,0,FP
0.0069943005,0.0037861896653275913,0.1363917622845919,0.0490574174906099,0,1,FN
0.0018282058,2.810011667643141e-06,0.19467864928649,0.06550322168996729,0,1,FN
0.010782497,0.0005180653766101469,0.1279295314740817,0.04641003128478879,0,0,TN
0.06855262,0.12804982074440824,0.2905191805025909,0.16237387398531386,0,0,TN
0.069825254,0.09593045088186838,0.152784987348449,0.10618023087034012,0,0,TN
0.051918894,0.00022529071280418748,0.18043131284593875,0.07752516587041615,0,0,TN
0.0031385575,1.3500433034506764e-05,0.17964180189962742,0.060931286624925786,0,1,FN
0.6255603,0.4967395247423787,0.11781760913922039,0.4133724725141626,1,0,FP
0.054356877,0.00044838961431202827,0.3067266664855199,0.12051064428685104,0,1,FN
0.8876635,0.9971919679861377,0.8724940533055147,0.9191165016371142,1,0,FP
0.95213526,0.9777634230849752,0.5159780901057797,0.8152922593547531,1,0,FP
0.40224558,0.4753112239976434,0.5635058694035683,0.4803542248504222,1,0,FP
0.0023208263,1.5930473718304036e-05,0.37892671226240277,0.1270878230075237,0,0,TN
0.081798024,0.014423154743693595,0.54373569489331,0.213318958037526,0,1,FN
0.010814305,0.0005383428768513995,0.0851666770372991,0.03217310843634614,0,0,TN
0.038185578,0.00047675696390393594,0.13817273095295493,0.05894502191882395,0,0,TN
0.00068982714,3.697411102071164e-07,0.3620471146114916,0.12091243716371995,0,0,TN
0.011846704,0.00011681504749065812,0.05367350120895363,0.02187900688832357,0,0,TN
0.17055851,0.8979794218192141,0.2903622182996,0.45296671744322,1,0,FP
0.000851639,1.8722752343303692e-05,0.4785216391346427,0.15979733363652368,0,0,TN
0.0012932301,2.1612954399468194e-06,0.11159375391996783,0.037629715106245534,0,0,TN
0.013034205,1.5130989440347445e-05,0.4966284507901828,0.16989259557734734,0,0,TN
0.07586744,0.009433552487040156,0.3418192067258145,0.1423733986796946,0,0,TN
0.17011796,0.44434881723240804,0.7252791716381202,0.44658198275022604,1,0,FP
